# Gnuplot File : forces of 21 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
2.24	-1.3965 -3.7577 -0.953026 0.0759501 1.78711 -14.3988	-2.51951 0.481493 -0.362388 0.00852024 0.162921 0.116106	-0.335335 -0.468272 0.680927 -0.00429434 -0.241551 -0.0386629	1.00001 0.195586 -0.446908 0.00832634 0.0611425 0.00607301	1.82312 -0.297891 0.0874313 -0.0093919 -0.252954 -0.20073	1.88352 -0.377747 0.457312 0.0112057 0.311804 0.0549747	2.3636 0.120229 -0.436828 -0.0245016 -0.418564 -0.19616	1.58125 -0.814587 0.859618 0.0180606 0.559272 0.368654	1.83181 -0.669467 0.133092 -0.0430429 -0.784303 -0.549705	0.0978077 -0.0033293 -0.100209 0.0145177 0.680842 0.218222	0.683344 -0.57114 0.650966 -0.0329179 -0.529128 -0.317073	-0.878123 0.320042 -0.304534 -0.00167295 0.719128 0.622424	-0.0579751 -0.495275 0.250691 -0.0320457 -0.337739 0.0666238	-1.23224 -0.757766 0.481222 -0.00535309 0.471527 0.283268	-0.135701 2.27026 -3.09678 0.0298425 -0.564051 -0.679149	-0.534822 1.50891 -1.05061 0.0157148 0.55123 0.261117	0.074418 0.398072 -0.427773 -0.0173041 -0.427089 -0.101869	0.0140041 0.161539 -0.299523 -0.0391907 0.522613 0.616642	-0.167435 -1.4086 0.13965 0.000502639 -0.384682 -0.463566	-0.175887 -0.657885 -0.86079 0.0224335 -0.0674232 -0.465711	-3.45367 -0.511693 -0.127535 0.0564618 -0.129862 -0.557505	
2.25	-1.29194 -3.80027 -0.88327 0.0761958 1.62328 -14.4251	-2.28898 0.538789 -0.403606 0.00530366 0.204124 0.139167	-0.312355 -0.478808 0.641978 -0.00442051 -0.2583 -0.0468251	0.974858 0.175493 -0.425956 0.0117052 -0.0107621 -0.0373139	1.88717 -0.283073 0.0727906 -0.0100589 -0.247913 -0.20702	1.89301 -0.315804 0.481941 0.00749699 0.408059 0.165215	2.25129 0.0369644 -0.452717 -0.0229073 -0.380002 -0.151092	1.37832 -0.797958 0.897897 0.0210466 0.496157 0.356368	1.75542 -0.68723 0.118797 -0.0458248 -0.830185 -0.56086	0.0372972 0.00645369 -0.0659588 0.0102454 0.742303 0.29214	0.56589 -0.630763 0.589153 -0.0279267 -0.488324 -0.346182	-0.969954 0.429194 -0.365082 0.00377675 0.681915 0.560727	-0.110029 -0.481186 0.183725 -0.0307437 -0.388903 -0.00204947	-1.08928 -0.728878 0.532099 -0.00455841 0.499871 0.287612	-0.0484147 2.40873 -3.28821 0.0360609 -0.522937 -0.720131	-0.543292 1.58236 -1.04914 0.013565 0.546323 0.25005	-0.00988701 0.44429 -0.516135 -0.0196324 -0.474293 -0.0770437	-0.0942826 0.112321 -0.256231 -0.0379656 0.527249 0.671988	-0.161219 -1.39328 0.166367 -0.000826973 -0.342941 -0.423999	-0.177244 -0.573923 -0.908025 0.0166071 -0.0628751 -0.433659	-3.151 -0.396333 -0.16072 0.0509031 -0.203121 -0.552748	
2.26	-1.3803 -3.7063 -0.963479 0.0714325 1.60148 -14.3528	-2.12911 0.419726 -0.323097 0.0100154 0.158641 0.113879	-0.0914284 -0.485056 0.709913 -0.00478135 -0.267135 -0.0746874	1.09674 0.175611 -0.470848 0.00629368 0.0460273 -0.00664422	1.86703 -0.284864 0.0676295 -0.0099267 -0.247638 -0.232511	1.79797 -0.374516 0.460971 0.0115681 0.327078 0.0800134	2.29112 0.0915372 -0.390021 -0.0249149 -0.402328 -0.198507	1.36184 -0.850583 0.89158 0.0158504 0.57022 0.403843	1.60793 -0.652445 0.141592 -0.0428815 -0.799848 -0.582616	-0.224067 0.0441651 -0.197274 0.0155602 0.683272 0.246493	0.43039 -0.467883 0.603044 -0.0292436 -0.504504 -0.3216	-0.938302 0.379693 -0.39753 -0.000597451 0.774904 0.710284	-0.169584 -0.446351 0.206331 -0.0270785 -0.309676 0.0580089	-1.10305 -0.689567 0.396475 -0.00457497 0.453316 0.293916	-0.106393 2.3557 -3.16035 0.0311492 -0.596292 -0.722845	-0.514639 1.25285 -0.833215 0.012217 0.551298 0.264809	-0.0698805 0.498286 -0.549813 -0.0136995 -0.412015 -0.127127	-0.208087 0.143597 -0.39474 -0.0364244 0.532673 0.609162	-0.110666 -1.38419 0.21774 0.00616941 -0.420191 -0.505772	-0.115883 -0.596095 -0.865887 0.0268249 -0.130182 -0.531807	-2.836 3.43866 -1.07405 -0.0343645 -0.156115 -0.623274	
2.27	-1.30297 -3.74797 -0.88204 0.0710483 1.41479 -14.3992	-1.87224 0.471639 -0.379911 0.00649076 0.209369 0.144577	-0.0685207 -0.505138 0.686488 -0.00509878 -0.287502 -0.091694	1.07263 0.176261 -0.466368 0.010166 -0.0309029 -0.0506053	1.94003 -0.300775 0.0759605 -0.0107059 -0.242902 -0.237545	1.79875 -0.33705 0.509468 0.0068874 0.415623 0.174566	2.1388 0.0410717 -0.455856 -0.0232268 -0.372738 -0.179485	1.11835 -0.817184 0.933905 0.0202244 0.514426 0.387314	1.48876 -0.660424 0.114344 -0.0451811 -0.846679 -0.599152	-0.267932 0.0748188 -0.165958 0.0120821 0.764049 0.335015	0.314114 -0.526131 0.55276 -0.0240657 -0.46814 -0.344543	-0.962841 0.496271 -0.474722 0.00409847 0.728666 0.659242	-0.232454 -0.450597 0.149926 -0.0266548 -0.372489 -0.00941444	-0.963831 -0.676749 0.470172 -0.00418824 0.48346 0.302824	-0.0541704 2.19577 -3.087 0.0354251 -0.549909 -0.776694	-0.536693 1.21401 -0.674836 0.00893512 0.54655 0.244451	-0.154081 0.505904 -0.632217 -0.0174328 -0.479449 -0.102846	-0.297719 0.116262 -0.361472 -0.0383619 0.553653 0.702083	-0.0505753 -1.27552 0.236221 -0.000655608 -0.355736 -0.424467	-0.0904967 -0.422958 -0.956333 0.0125466 -0.0972958 -0.42846	-2.5926 5.58003 -1.57961 -0.083734 -0.219763 -0.581283	
2.28	-1.44696 -3.57944 -1.02677 0.0631147 1.43498 -14.302	-1.71208 0.241872 -0.255529 0.014758 0.14374 0.110471	0.238154 -0.534924 0.852808 -0.00622982 -0.313676 -0.158059	1.24043 0.226988 -0.587156 0.00159373 0.0834279 0.0118641	1.82377 -0.37098 0.110463 -0.0110745 -0.270042 -0.310679	1.62669 -0.487139 0.504921 0.0136287 0.241668 -0.0492854	2.17529 0.249044 -0.4502 -0.0279398 -0.465322 -0.342703	1.14485 -0.898092 0.932075 0.0146784 0.691283 0.475631	1.25428 -0.649316 0.152533 -0.0401464 -0.832149 -0.70644	-0.5236 0.183645 -0.404149 0.0234224 0.692059 0.22276	0.184357 -0.118601 0.613849 -0.0299872 -0.538012 -0.276827	-0.816904 0.385935 -0.527793 -0.00762113 0.931423 1.06319	-0.299912 -0.489555 0.25388 -0.0265135 -0.254583 0.173548	-1.03334 -0.650572 0.294697 -0.0098452 0.440786 0.426618	-0.190049 1.88614 -2.76696 0.0219615 -0.689644 -0.726444	-0.444827 0.666802 -0.308666 0.00437589 0.593763 0.326324	-0.145736 0.602204 -0.654668 -0.0127548 -0.403353 -0.174662	-0.333029 0.173434 -0.596036 -0.0437757 0.616075 0.685862	0.0481716 -1.23449 0.333495 0.00932009 -0.479843 -0.569225	-0.0273456 -0.357023 -0.943968 0.0284447 -0.177586 -0.589161	-2.36439 4.94719 -1.41329 -0.0633626 -0.0859244 -0.587252	
2.29	-1.34649 -3.64293 -0.938655 0.0613593 1.22965 -14.3833	-1.41855 0.310131 -0.311753 0.0117381 0.18579 0.131827	0.272082 -0.558102 0.819834 -0.00616691 -0.324147 -0.167824	1.19041 0.201978 -0.564741 0.00508916 0.012547 -0.0412933	1.88569 -0.367031 0.111352 -0.0115113 -0.261923 -0.323079	1.59222 -0.410437 0.535121 0.0097308 0.326072 0.0527774	1.99007 0.1815 -0.497412 -0.0254792 -0.42398 -0.294628	0.860243 -0.847975 0.958218 0.0182687 0.632036 0.469459	1.1245 -0.65414 0.116519 -0.0415799 -0.861539 -0.698357	-0.539141 0.18677 -0.359386 0.0205079 0.748221 0.28818	0.109256 -0.150793 0.547783 -0.0245485 -0.504664 -0.305702	-0.793116 0.481382 -0.581083 -0.00397844 0.872433 1.00009	-0.38349 -0.519173 0.199963 -0.0265185 -0.307457 0.111585	-0.921106 -0.644692 0.368648 -0.00998177 0.463838 0.427091	-0.131206 1.65974 -2.61823 0.0234225 -0.63442 -0.753122	-0.435492 0.626711 -0.167133 -0.00186623 0.589307 0.330441	-0.167426 0.634682 -0.718038 -0.0193999 -0.447259 -0.117822	-0.331965 0.162044 -0.545368 -0.0476666 0.629891 0.782159	0.0982015 -1.12917 0.331525 0.00324074 -0.414329 -0.47561	-0.01234 -0.164984 -1.02342 0.0187148 -0.147206 -0.499866	-2.24982 3.15264 -0.999032 -0.0253487 -0.131971 -0.508494	
2.3	-1.35037 -3.58032 -0.991822 0.0546752 1.1562 -14.3776	-1.20542 0.20869 -0.245161 0.0163291 0.138211 0.101939	0.501663 -0.553143 0.869697 -0.00603261 -0.318791 -0.17826	1.24182 0.184898 -0.58725 0.000441137 0.0723741 -0.00204782	1.79629 -0.371064 0.109944 -0.0107651 -0.257888 -0.343267	1.40566 -0.419469 0.500057 0.0136208 0.246115 -0.0146759	1.93021 0.230662 -0.442218 -0.0264318 -0.430415 -0.301017	0.741259 -0.891833 0.932353 0.014408 0.697886 0.519903	0.952539 -0.624816 0.119689 -0.036433 -0.814652 -0.7197	-0.684618 0.196353 -0.454196 0.0256416 0.671134 0.197856	0.0308873 0.00642926 0.551863 -0.0254263 -0.53528 -0.322434	-0.683644 0.427706 -0.594538 -0.00782897 0.920329 1.08677	-0.430846 -0.517608 0.224614 -0.0236359 -0.237961 0.149658	-0.932262 -0.649003 0.267281 -0.0116438 0.415071 0.411287	-0.175327 1.40642 -2.28747 0.015919 -0.691643 -0.755199	-0.313288 0.318402 0.0470873 -0.00386655 0.581716 0.334558	-0.126059 0.662186 -0.713829 -0.0148808 -0.3833 -0.164813	-0.305524 0.228573 -0.648927 -0.0468731 0.629091 0.709981	0.121342 -1.04654 0.335557 0.00838352 -0.463236 -0.521904	-0.0178847 -0.135185 -0.99206 0.0280177 -0.186242 -0.564544	-2.12214 1.36381 -0.585224 0.0157724 -0.0581345 -0.488689	
2.31	-1.22969 -3.62909 -0.924341 0.0512356 0.958921 -14.4683	-0.902354 0.243134 -0.266584 0.0147931 0.15498 0.11203	0.56936 -0.550763 0.818106 -0.00539811 -0.312686 -0.172787	1.1791 0.145662 -0.543846 0.00238916 0.0300658 -0.0316714	1.80433 -0.357267 0.10612 -0.0106243 -0.244319 -0.339419	1.30005 -0.35372 0.49633 0.0112129 0.290247 0.0541871	1.7496 0.167322 -0.439356 -0.0237718 -0.386088 -0.252256	0.489313 -0.839777 0.912674 0.0158316 0.640288 0.499251	0.835701 -0.601432 0.0892504 -0.0355772 -0.798907 -0.689954	-0.696811 0.182396 -0.411216 0.0233323 0.676223 0.225093	-0.0167912 -0.0409018 0.488733 -0.0209605 -0.501252 -0.345021	-0.641546 0.463199 -0.604902 -0.00565019 0.84993 0.989005	-0.490498 -0.507065 0.175489 -0.0234433 -0.259756 0.0998694	-0.842807 -0.631657 0.293184 -0.0120643 0.41323 0.395632	-0.115352 1.21454 -2.09475 0.0150193 -0.636625 -0.741071	-0.246378 0.265841 0.139839 -0.00851316 0.560237 0.330818	-0.108441 0.665845 -0.732053 -0.0182663 -0.386933 -0.12239	-0.289576 0.220872 -0.602587 -0.0462014 0.611532 0.724328	0.100128 -0.968585 0.301664 0.00659011 -0.413388 -0.463026	-0.0531004 -0.0584599 -1.00725 0.0245417 -0.166772 -0.515217	-2.02792 -0.342599 -0.201886 0.051841 -0.0850193 -0.445621	
2.32	-1.26692 -3.60067 -0.949646 0.0443585 0.843525 -14.5122	-0.630181 0.175959 -0.207335 0.0184292 0.115123 0.0905253	0.795898 -0.555508 0.838938 -0.00501315 -0.303618 -0.172721	1.20583 0.110842 -0.540793 -0.0011328 0.0709961 -0.0133367	1.71495 -0.331284 0.0849568 -0.00948327 -0.23672 -0.360357	1.12088 -0.330491 0.450882 0.0146989 0.238265 0.0152788	1.66174 0.18759 -0.373524 -0.0236562 -0.374657 -0.237119	0.365514 -0.851713 0.879506 0.0124903 0.674625 0.538584	0.687615 -0.574481 0.0824505 -0.0311805 -0.752653 -0.685235	-0.790093 0.175754 -0.466824 0.0257088 0.599001 0.160236	-0.0979986 0.0527328 0.468847 -0.0219874 -0.518238 -0.35507	-0.574892 0.423575 -0.598595 -0.00867783 0.872265 1.03527	-0.547476 -0.49307 0.182851 -0.0213738 -0.196312 0.13774	-0.86288 -0.624975 0.21723 -0.0139981 0.377241 0.391518	-0.169222 0.967144 -1.75946 0.00835169 -0.669438 -0.72153	-0.113474 0.0379012 0.28477 -0.00882879 0.538656 0.321177	-0.0643616 0.668909 -0.718534 -0.0127313 -0.328493 -0.167321	-0.294862 0.250183 -0.653501 -0.0420498 0.596258 0.629672	0.0624794 -0.916558 0.291031 0.0116889 -0.444351 -0.489436	-0.0460926 -0.0855781 -0.952732 0.0310616 -0.190062 -0.526674	-1.81846 -1.09265 -0.0430729 0.0649158 -0.0319064 -0.431005	
2.33	-1.09147 -3.67681 -0.864212 0.0403861 0.612842 -14.6478	-0.279443 0.221776 -0.234709 0.0167071 0.141157 0.102419	0.838708 -0.556169 0.795205 -0.00448371 -0.306191 -0.171477	1.10622 0.0893681 -0.509555 0.00133207 0.0191801 -0.0408565	1.67729 -0.298055 0.0712498 -0.00932442 -0.22474 -0.34537	0.990531 -0.259105 0.445614 0.01261 0.304063 0.116784	1.43729 0.114972 -0.384035 -0.020666 -0.329761 -0.18688	0.13051 -0.810679 0.874906 0.0145275 0.616069 0.51582	0.576857 -0.546389 0.0460725 -0.0315286 -0.759424 -0.674422	-0.760598 0.150078 -0.416196 0.0227921 0.615938 0.199967	-0.135623 -0.0452516 0.414308 -0.017463 -0.495429 -0.409824	-0.528439 0.481414 -0.613739 -0.00576176 0.805151 0.916702	-0.589544 -0.458571 0.146156 -0.021318 -0.232692 0.0742289	-0.761609 -0.606044 0.26889 -0.0145987 0.379308 0.394707	-0.11746 0.786996 -1.58563 0.00851049 -0.624806 -0.714462	-0.0319453 0.0217744 0.341562 -0.0113972 0.524146 0.313099	-0.0621548 0.66715 -0.734934 -0.0145322 -0.339448 -0.133215	-0.343417 0.211644 -0.584043 -0.0404308 0.591045 0.653748	-0.00473903 -0.912691 0.279603 0.0098801 -0.391436 -0.432789	-0.068845 -0.0618802 -0.962338 0.0271675 -0.164403 -0.476835	-1.78692 -0.0932346 -1.12714 0.0525194 -0.107728 -0.451104	
2.34	-1.00542 -3.66099 -0.865726 0.0334506 0.465767 -14.7215	-0.0115827 0.141597 -0.192582 0.019815 0.108224 0.0814118	0.998022 -0.545265 0.809737 -0.00389378 -0.292178 -0.177278	1.04214 0.092816 -0.516779 -0.00110841 0.0586811 -0.0135121	1.49773 -0.290156 0.0694235 -0.00796378 -0.211032 -0.343138	0.740091 -0.276762 0.412035 0.0148072 0.245107 0.0619962	1.29056 0.151939 -0.347901 -0.020393 -0.325224 -0.208783	-0.000442667 -0.787899 0.832726 0.0119284 0.635754 0.52582	0.462152 -0.493606 0.0356027 -0.0278163 -0.71006 -0.650222	-0.783559 0.139188 -0.466105 0.0236265 0.553913 0.175856	-0.144425 -0.00233496 0.414289 -0.0185397 -0.497487 -0.39346	-0.393834 0.421005 -0.604293 -0.00786677 0.809627 0.936065	-0.554095 -0.4346 0.164369 -0.0187935 -0.182148 0.0910288	-0.707146 -0.584631 0.208302 -0.0156144 0.33579 0.378158	-0.125609 0.541066 -1.25468 0.00312247 -0.64839 -0.689133	0.117762 -0.162977 0.443105 -0.0106463 0.498523 0.295634	-0.0408747 0.656232 -0.712819 -0.0102589 -0.274218 -0.155806	-0.407894 0.219878 -0.62252 -0.0384454 0.598716 0.604584	-0.0770075 -0.879724 0.258889 0.012744 -0.399662 -0.443564	-0.0983764 -0.0832906 -0.941831 0.0313331 -0.173418 -0.491612	-1.79328 1.47036 -2.54939 0.0322615 -0.0937738 -0.483743	
2.35	-0.877996 -3.78727 -0.718392 0.0303647 0.164999 -14.9171	0.401303 0.25283 -0.296015 0.0164298 0.180899 0.122227	0.961801 -0.576462 0.816859 -0.00393805 -0.314975 -0.182711	0.910099 0.11614 -0.547815 0.00388262 -0.0284069 -0.0408284	1.45651 -0.293926 0.0783231 -0.00829639 -0.201057 -0.337008	0.644561 -0.206246 0.466056 0.0106532 0.359516 0.207821	1.01232 0.108897 -0.484376 -0.0171432 -0.293848 -0.191356	-0.220637 -0.76146 0.912482 0.0171517 0.578709 0.517623	0.369749 -0.483524 -0.0248111 -0.0316996 -0.793906 -0.697794	-0.677224 0.14416 -0.403037 0.019787 0.645377 0.286468	-0.158693 -0.142376 0.373863 -0.0128549 -0.487813 -0.480782	-0.345396 0.55207 -0.670435 -0.00394841 0.758463 0.854283	-0.607641 -0.473611 0.158756 -0.0188564 -0.269526 -0.014842	-0.578503 -0.60617 0.37316 -0.0151222 0.358596 0.389302	-0.0744065 0.43441 -1.22404 0.00758647 -0.630315 -0.750555	0.143187 -0.0603229 0.437315 -0.0142085 0.513897 0.310938	-0.0647336 0.641158 -0.773727 -0.0142717 -0.316854 -0.110772	-0.441298 0.143254 -0.502345 -0.0402001 0.67842 0.718663	-0.124106 -0.86152 0.246193 0.00836677 -0.312077 -0.372835	-0.103417 0.0306792 -1.04471 0.0211417 -0.0955192 -0.382087	-1.68062 1.76076 -2.86449 0.0268501 -0.160991 -0.452752	
2.36	-0.801732 -3.75566 -0.73608 0.0225099 0.0274341 -14.9929	0.644208 0.153141 -0.244941 0.0208909 0.137504 0.0998361	1.15279 -0.58292 0.868515 -0.0035377 -0.300447 -0.192099	0.854647 0.12679 -0.577555 0.000161722 0.034471 -0.00324306	1.21706 -0.287803 0.0747334 -0.00688139 -0.195777 -0.354754	0.358967 -0.236777 0.416158 0.0142537 0.275859 0.116229	0.886596 0.18868 -0.447227 -0.0176307 -0.301018 -0.234938	-0.298281 -0.761046 0.880219 0.0139648 0.633937 0.553624	0.268068 -0.442055 -0.0145589 -0.0277515 -0.757104 -0.695965	-0.687998 0.150321 -0.48933 0.0213233 0.557323 0.243028	-0.15264 -0.0304565 0.369923 -0.015514 -0.506472 -0.450156	-0.188658 0.455393 -0.659357 -0.00669067 0.817294 0.945088	-0.562456 -0.478026 0.227592 -0.0154131 -0.194473 0.0206634	-0.561684 -0.597225 0.298664 -0.0164045 0.308406 0.37597	-0.123581 0.270391 -0.968931 0.00229353 -0.686424 -0.736807	0.280767 -0.251006 0.512247 -0.0131041 0.50582 0.309744	-0.0393931 0.636637 -0.757119 -0.00910896 -0.23429 -0.147387	-0.444408 0.163394 -0.572038 -0.0390218 0.701467 0.668666	-0.178438 -0.823725 0.234375 0.0121339 -0.350402 -0.407891	-0.139801 0.0232012 -1.0468 0.0271357 -0.13038 -0.425037	-1.5419 1.57917 -2.63157 0.0274977 -0.0667649 -0.424647	
2.37	-0.697606 -3.87494 -0.602942 0.0188522 -0.262448 -15.1895	1.02915 0.25241 -0.325761 0.0182633 0.194747 0.131969	1.13271 -0.61188 0.862971 -0.00332121 -0.312882 -0.19207	0.725799 0.138815 -0.586025 0.00388419 -0.0400324 -0.0293155	1.16154 -0.271527 0.0710276 -0.00729494 -0.189107 -0.345222	0.241128 -0.170075 0.434895 0.011051 0.371064 0.243683	0.652055 0.140781 -0.538907 -0.0142621 -0.262689 -0.210637	-0.472054 -0.730618 0.930318 0.0177587 0.578746 0.542361	0.205188 -0.432189 -0.0626697 -0.0302574 -0.813014 -0.725688	-0.589841 0.144157 -0.423217 0.0181316 0.615457 0.32109	-0.150094 -0.134549 0.324208 -0.0106413 -0.496079 -0.519037	-0.14479 0.53744 -0.693943 -0.00359816 0.76152 0.85907	-0.611701 -0.502396 0.229905 -0.0153279 -0.265253 -0.0709455	-0.465817 -0.605817 0.418196 -0.0161083 0.327207 0.384066	-0.102965 0.282568 -1.04772 0.00691247 -0.652737 -0.771066	0.289369 -0.159301 0.498708 -0.0161292 0.514886 0.325349	-0.036922 0.622353 -0.814149 -0.0120674 -0.271187 -0.115224	-0.408894 0.0998358 -0.478692 -0.0396129 0.751443 0.745124	-0.227084 -0.80441 0.228753 0.00882824 -0.27088 -0.343026	-0.137114 0.126854 -1.14373 0.0192023 -0.0797818 -0.339883	-1.36744 0.617974 -1.7639 0.0349531 -0.0753799 -0.349358	
2.38	-0.629266 -3.87332 -0.595053 0.0118589 -0.429826 -15.2957	1.28303 0.178877 -0.273959 0.0209998 0.161342 0.113211	1.29231 -0.598047 0.858278 -0.00266412 -0.294718 -0.191273	0.656256 0.130455 -0.576596 0.00155314 -0.00277421 -0.00909857	0.975862 -0.255446 0.0600045 -0.00612475 -0.18158 -0.34718	-0.00248027 -0.171435 0.376268 0.0130294 0.313463 0.18489	0.540832 0.174266 -0.489617 -0.0137748 -0.250501 -0.220927	-0.543911 -0.711421 0.877796 0.0153708 0.590183 0.543916	0.143949 -0.396178 -0.0522701 -0.0266583 -0.767581 -0.702581	-0.576401 0.13933 -0.464433 0.018172 0.532434 0.276581	-0.143478 -0.0700707 0.305634 -0.0118707 -0.491803 -0.486744	-0.0411187 0.458465 -0.663701 -0.00492266 0.773563 0.879283	-0.595539 -0.491134 0.26565 -0.0128143 -0.206338 -0.0459137	-0.472744 -0.594017 0.36534 -0.0166549 0.285593 0.359802	-0.161388 0.233647 -0.928913 0.00389321 -0.662822 -0.7385	0.380964 -0.266957 0.518386 -0.0151061 0.498518 0.317791	-0.00787669 0.590582 -0.779843 -0.00870149 -0.205587 -0.127301	-0.347818 0.108314 -0.518295 -0.0372349 0.730728 0.681767	-0.27016 -0.75597 0.195315 0.0107982 -0.287052 -0.354411	-0.165626 0.101916 -1.11695 0.0223198 -0.101727 -0.354641	-1.20915 -0.271146 -0.893953 0.0429602 -0.00126632 -0.306751	
2.39	-0.531881 -3.9653 -0.4992 0.00723845 -0.683814 -15.4755	1.61734 0.226542 -0.298099 0.0197197 0.183501 0.122363	1.31884 -0.591994 0.814749 -0.00200953 -0.29022 -0.18213	0.543674 0.119867 -0.54949 0.00341535 -0.0413721 -0.0199262	0.891423 -0.223323 0.0437661 -0.00612012 -0.17208 -0.327512	-0.148058 -0.119555 0.354711 0.0113744 0.363202 0.263897	0.371826 0.125099 -0.5028 -0.011046 -0.213839 -0.190956	-0.657051 -0.676863 0.866055 0.0166094 0.5368 0.519184	0.109191 -0.373546 -0.0763702 -0.0268259 -0.771557 -0.697171	-0.506406 0.120915 -0.41543 0.0158395 0.539108 0.307218	-0.133778 -0.13775 0.270878 -0.00851891 -0.472391 -0.518626	-0.00614878 0.475673 -0.651834 -0.00310617 0.7126 0.788476	-0.629005 -0.474363 0.25179 -0.0121744 -0.239417 -0.104309	-0.435502 -0.581477 0.406666 -0.016018 0.289014 0.353374	-0.182318 0.305586 -1.0171 0.00685645 -0.61322 -0.726363	0.404963 -0.233072 0.506036 -0.0165909 0.489574 0.320564	0.0133724 0.557962 -0.78806 -0.00972701 -0.21832 -0.109101	-0.287702 0.0682701 -0.468413 -0.0355867 0.718474 0.685758	-0.327236 -0.742506 0.186814 0.00949603 -0.239526 -0.312979	-0.173757 0.12554 -1.12726 0.0185629 -0.0915477 -0.311935	-1.06315 -1.0909 -0.144421 0.0486721 -0.00805265 -0.25943	
2.4	-0.461772 -3.96861 -0.490819 0.000479095 -0.852926 -15.5926	1.86049 0.154301 -0.239185 0.022029 0.152917 0.106265	1.45816 -0.5798 0.806695 -0.00150555 -0.276729 -0.183159	0.470716 0.112227 -0.538612 0.00118996 -0.0124613 -0.00659021	0.709666 -0.195333 0.0181427 -0.00496182 -0.164378 -0.327439	-0.362248 -0.117167 0.295162 0.0133915 0.316219 0.215687	0.277686 0.145371 -0.444418 -0.0104026 -0.199382 -0.197334	-0.702403 -0.657156 0.816654 0.0142743 0.539818 0.514309	0.0698142 -0.337002 -0.0651428 -0.0237887 -0.732101 -0.673685	-0.488254 0.119248 -0.456064 0.015518 0.461299 0.27011	-0.126995 -0.0945196 0.259924 -0.00945417 -0.46212 -0.485747	0.0653646 0.398099 -0.614579 -0.00396199 0.721798 0.796347	-0.625448 -0.4523 0.275932 -0.00970364 -0.184756 -0.0853453	-0.471982 -0.556936 0.348046 -0.0162208 0.249742 0.330237	-0.26662 0.257334 -0.90625 0.00417186 -0.618504 -0.690656	0.49402 -0.325658 0.510829 -0.0151479 0.470542 0.31052	0.0506116 0.519099 -0.750605 -0.00595261 -0.161896 -0.125505	-0.227831 0.0658709 -0.491764 -0.0320429 0.680288 0.609567	-0.372064 -0.715071 0.176326 0.0116432 -0.26717 -0.332319	-0.191314 0.0673746 -1.06362 0.0210187 -0.119895 -0.323381	-0.937565 -1.45925 0.229243 0.0505433 0.0295649 -0.244345	
2.41	-0.346612 -4.06826 -0.39496 -0.00402316 -1.10446 -15.7819	2.17728 0.205947 -0.259599 0.0206508 0.176229 0.113544	1.45894 -0.573064 0.76667 -0.00110606 -0.279174 -0.177403	0.358265 0.113807 -0.525273 0.00296798 -0.0513162 -0.00945399	0.619173 -0.154192 -0.0061711 -0.00474498 -0.148876 -0.299966	-0.485192 -0.0798712 0.288201 0.0119718 0.374817 0.310512	0.127267 0.0908014 -0.457514 -0.00806015 -0.170914 -0.175825	-0.784709 -0.627757 0.810981 0.0152352 0.484872 0.493545	0.0547423 -0.310583 -0.0911274 -0.0242139 -0.744647 -0.679558	-0.419297 0.102303 -0.411769 0.0133505 0.481551 0.315036	-0.113715 -0.180683 0.242484 -0.00594979 -0.44533 -0.530191	0.0803055 0.426512 -0.610811 -0.00191956 0.664277 0.706963	-0.664943 -0.422794 0.255553 -0.00845009 -0.222019 -0.153475	-0.459383 -0.545055 0.390592 -0.0154989 0.255506 0.330559	-0.604722 1.77686 -2.67941 0.0480954 -0.654095 -0.761866	0.520582 -0.294583 0.502945 -0.0162062 0.459818 0.316056	0.0692489 0.48331 -0.757646 -0.00661626 -0.181895 -0.113504	-0.198818 0.0163973 -0.435946 -0.0306839 0.667165 0.615555	-0.425497 -0.731505 0.202756 0.0106578 -0.229515 -0.299451	-0.184896 0.073803 -1.0558 0.0172805 -0.117901 -0.281249	-0.851683 -1.44919 0.19705 0.0470451 -0.0149532 -0.23266	
