# Gnuplot File : forces of 21 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 
1.86	-4.1548 -5.35813 -0.730038 0.237148 1.09125 -21.5718	-15.9947 0.899245 0.0145791 0.00533146 0.108814 0.656228	-2.97516 -0.185615 0.110537 -0.00333305 -0.174767 0.584872	5.17214 0.435447 -0.238932 0.0129152 0.120975 0.178329	10.1929 -0.727131 0.0138559 -0.00247688 -0.225478 0.570074	10.2179 -1.08655 -0.0658409 0.0263745 0.29742 -0.0590426	10.0481 0.0378382 -0.151753 -0.0200673 -0.278217 0.154178	4.8038 -0.338841 -0.0489037 0.0247047 0.524123 0.0344901	2.41566 0.155184 0.23328 -0.0219264 -0.292689 0.126697	-2.26739 0.829839 -0.169133 0.000440191 0.634521 0.246088	-3.75129 -0.318534 0.13283 -0.0445024 -0.168825 0.220171	-4.66521 0.941523 -0.147786 -0.0224445 0.661297 -0.0792318	-2.74874 0.271003 0.211994 -0.0596118 -0.224525 0.373195	1.40478 -0.151531 0.349395 -0.0512358 0.594304 0.207072	4.4281 0.457405 0.698403 -0.0735765 -0.103254 0.356585	9.81594 0.372504 1.20946 -0.063138 0.470117 0.304515	1.98851 -0.975578 1.62651 -0.0255696 -0.272606 0.163418	-5.54546 -0.163169 -0.566064 -0.0214079 0.384391 0.171631	-5.78159 -0.721104 -0.576923 0.000186302 0.0691842 0.083015	-3.32225 -0.00637686 -0.888736 0.0094126 0.209122 0.0140045	-8.96637 -1.22118 -3.99933 0.0113694 0.00976112 0.00992176	
1.87	-4.08995 -5.26633 -0.803443 0.266053 1.20675 -21.1347	-15.922 0.860183 0.0311383 -0.00241753 0.10631 0.602137	-2.83182 -0.201346 0.173354 -0.00214836 -0.176742 0.572874	5.19506 0.463504 -0.19207 0.0163625 0.108878 0.240458	10.0391 -0.731786 -0.0242275 -0.0103163 -0.292359 0.560671	10.1014 -1.04815 -0.152555 0.0198348 0.272076 -0.0860791	9.89979 0.021938 -0.0683982 -0.0169127 -0.301397 0.125575	4.77014 -0.328009 -0.0990049 0.0272532 0.573721 0.101606	2.47455 0.108155 0.213619 -0.026939 -0.227354 0.115653	-2.11471 0.845928 -0.162196 -0.00271514 0.690507 0.223231	-3.52851 -0.362223 0.258774 -0.0398323 -0.209596 0.173483	-4.42081 0.920952 -0.106797 -0.0243532 0.660884 -0.0136265	-2.38759 0.208456 0.275212 -0.0680832 -0.235118 0.370148	1.28793 -0.0866014 0.328477 -0.0565137 0.558105 0.203975	4.29226 0.419011 0.746017 -0.0672418 -0.22991 0.319296	9.33187 0.239624 1.12197 -0.0633604 0.457734 0.33786	1.5073 -1.02685 1.55178 -0.0332133 -0.172276 0.17082	-5.96599 -0.0996236 -0.692348 -0.0299483 0.464584 0.194742	-5.60656 -0.74022 -0.649418 0.00537798 0.0772791 0.0588765	-2.86411 -0.0206966 -0.844301 0.0128964 0.273922 0.00645177	-8.90194 -1.09825 -3.61791 0.000823394 0.122059 0.0359542	
1.88	-4.01043 -5.21525 -0.806795 0.289223 1.25896 -20.7566	-15.695 0.8624 0.0510407 0.00255523 0.101022 0.626493	-2.8699 -0.203034 0.0817886 -0.00432977 -0.1844 0.548734	5.16879 0.439952 -0.196139 0.0118485 0.128287 0.196246	9.94712 -0.705468 0.00567654 -0.00591778 -0.264491 0.530126	9.98212 -1.03581 -0.104263 0.024039 0.309507 -0.0395751	9.76148 0.0648017 -0.0898493 -0.0225475 -0.299624 0.118409	4.74664 -0.364198 -0.0694675 0.0202589 0.543306 0.081103	2.48493 0.134609 0.250862 -0.026096 -0.291978 0.0819883	-1.97606 0.772812 -0.0978546 -0.00552056 0.657172 0.284228	-3.20618 -0.365132 0.166134 -0.0482675 -0.200742 0.17286	-4.23921 0.905493 -0.0556557 -0.0293985 0.678305 -0.00832676	-2.16322 0.207239 0.282527 -0.0641475 -0.266075 0.340095	1.28444 -0.163398 0.354859 -0.0567083 0.605857 0.243872	4.33838 0.436351 0.757465 -0.0742264 -0.140708 0.324388	8.56682 0.164618 1.11851 -0.0691983 0.489417 0.350007	0.797541 -1.02114 1.44348 -0.0280928 -0.244839 0.13995	-6.1131 -0.148924 -0.720869 -0.0288013 0.411983 0.216354	-5.24822 -0.736865 -0.653503 0.000283063 0.0840985 0.0661906	-2.51044 0.0289981 -0.805462 0.00674628 0.250418 0.0227575	-9.47285 -0.351824 -1.1609 -0.0149177 0.11866 -0.00671394	
1.89	-3.84587 -5.15729 -0.854741 0.316094 1.35535 -20.3445	-15.5653 0.817636 0.0546555 -0.00143011 0.0978783 0.564321	-2.78253 -0.174089 0.111435 -0.00387194 -0.17853 0.514384	5.15496 0.431694 -0.161165 0.0119959 0.101654 0.216381	9.7922 -0.689742 -0.0215991 -0.00910128 -0.288084 0.505579	9.83691 -0.987527 -0.14107 0.0190912 0.280043 -0.0443377	9.59508 0.044132 -0.0486006 -0.0207796 -0.291326 0.104107	4.69162 -0.348315 -0.0798901 0.0184661 0.533712 0.107132	2.53194 0.103298 0.23321 -0.0281695 -0.237494 0.0762168	-1.85606 0.74175 -0.0707145 -0.00913288 0.662231 0.264531	-2.95189 -0.352271 0.23662 -0.0470502 -0.191723 0.154336	-4.06274 0.852454 -0.0197114 -0.0322638 0.646553 0.0287496	-1.85758 0.169291 0.316362 -0.068317 -0.246042 0.331517	1.12078 -0.134309 0.349912 -0.059958 0.571026 0.24347	4.24161 0.386045 0.762344 -0.072686 -0.161124 0.30831	7.9603 0.0694498 1.0813 -0.0693896 0.47027 0.359824	0.348336 -1.04795 1.37289 -0.0339041 -0.204801 0.154948	-6.33802 -0.128036 -0.786616 -0.0340675 0.387025 0.239318	-4.96191 -0.71018 -0.643957 -0.00142385 0.050989 0.0766705	-2.15829 0.0210775 -0.707718 0.00468986 0.218841 0.0383382	-9.91048 0.281576 0.907214 -0.0369831 0.168037 -0.00367011	
1.9	-3.91694 -5.07195 -0.855729 0.337682 1.40879 -19.9416	-15.3409 0.828583 0.0727977 0.0049101 0.0964395 0.609725	-2.78479 -0.203567 0.000978914 -0.00633057 -0.191434 0.523833	5.11029 0.42402 -0.155069 0.00745696 0.142665 0.183096	9.67313 -0.676051 0.00168899 -0.00512828 -0.275115 0.484576	9.72399 -1.00656 -0.086642 0.0262745 0.356443 0.0108056	9.44368 0.125651 -0.0576145 -0.028426 -0.314716 0.0828986	4.67854 -0.409696 -0.0404131 0.0116493 0.524178 0.102909	2.54382 0.141759 0.248962 -0.0276905 -0.341226 0.0226064	-1.66706 0.660572 0.018999 -0.00990503 0.672473 0.351944	-2.6694 -0.35696 0.152601 -0.056736 -0.227829 0.135517	-3.89571 0.842149 0.0209057 -0.0384192 0.685724 0.0523666	-1.76762 0.164687 0.296164 -0.0627459 -0.322453 0.281628	1.08198 -0.241252 0.355901 -0.0599519 0.658536 0.299387	4.11684 0.412653 0.672425 -0.0784882 -0.0736239 0.294853	7.2951 0.0473708 1.08743 -0.07801 0.516863 0.393516	-0.129676 -1.00065 1.21703 -0.0272029 -0.351295 0.1114	-6.13112 -0.168453 -0.727402 -0.0378861 0.293608 0.290861	-4.52424 -0.673849 -0.445695 -0.00887732 0.0265465 0.0829546	-2.07465 0.098047 -0.66067 -0.00725052 0.142837 0.0790352	-9.94061 0.426551 1.34111 -0.0320408 0.0872846 -0.0216865	
1.91	-3.96408 -5.00606 -0.94319 0.366076 1.54385 -19.5091	-15.2283 0.798549 0.0915638 -0.00532214 0.0916047 0.529364	-2.64161 -0.206639 0.0790941 -0.00451367 -0.19004 0.484412	5.1315 0.452178 -0.102177 0.0126588 0.116546 0.236093	9.50023 -0.675942 -0.0453332 -0.0133693 -0.338487 0.475775	9.59402 -0.964054 -0.156095 0.0157893 0.296813 -0.0316784	9.29085 0.111856 0.0148599 -0.0240098 -0.343038 0.058554	4.67329 -0.409138 -0.0693123 0.0146753 0.549337 0.173645	2.65369 0.0974428 0.204515 -0.0335115 -0.252023 0.0181013	-1.51763 0.665402 0.0150982 -0.0143755 0.725379 0.306111	-2.47255 -0.38584 0.307539 -0.0486981 -0.242582 0.0824856	-3.72386 0.798642 0.0353134 -0.0377661 0.684265 0.105291	-1.55124 0.105667 0.311977 -0.0715955 -0.267694 0.279899	0.744226 -0.172866 0.331505 -0.0659985 0.61136 0.284131	3.87361 0.358998 0.640553 -0.0715607 -0.205928 0.260662	7.02582 -0.0742344 1.02449 -0.0769114 0.459499 0.423981	-0.102698 -1.00786 1.21957 -0.037862 -0.261644 0.133065	-6.21192 -0.0860825 -0.762578 -0.0485189 0.318261 0.316481	-4.38468 -0.655757 -0.401016 -0.00352579 -0.0309056 0.0675858	-1.99908 0.0971266 -0.550253 -0.00336303 0.140788 0.0785426	-9.87307 0.437865 1.31759 -0.0429638 0.152137 0.0269467	
1.92	-3.78716 -4.98879 -0.935168 0.386798 1.59662 -19.1375	-14.9857 0.832095 0.0959971 0.00101072 0.0826615 0.523208	-2.64976 -0.227216 -0.020143 -0.00702898 -0.204013 0.447208	5.09664 0.443693 -0.113536 0.0077015 0.150826 0.184764	9.37357 -0.650817 -0.0162181 -0.00883046 -0.313476 0.436062	9.48187 -0.971411 -0.0832652 0.0224051 0.363675 0.00903073	9.13746 0.182249 -0.0257209 -0.0306356 -0.351715 0.0394326	4.66049 -0.46423 0.00236602 0.00792371 0.540909 0.160565	2.66657 0.144125 0.248829 -0.033054 -0.359786 -0.0359578	-1.35296 0.581958 0.0696399 -0.0154703 0.723784 0.387787	-2.25735 -0.390736 0.228584 -0.0574016 -0.258877 0.0621522	-3.67851 0.789818 0.044297 -0.0437248 0.717813 0.119704	-1.54648 0.0965983 0.263116 -0.0656114 -0.32363 0.229436	0.726538 -0.271974 0.377301 -0.0659226 0.671557 0.336909	3.93723 0.38653 0.576904 -0.077987 -0.132584 0.25163	6.57501 -0.0967996 1.018 -0.0849953 0.491925 0.45191	-0.398355 -0.942496 1.15791 -0.0297771 -0.37708 0.0816679	-6.05873 -0.122526 -0.696342 -0.0499363 0.249096 0.35402	-4.13808 -0.633291 -0.276361 -0.0113207 -0.0584138 0.0777692	-2.13252 0.187438 -0.482621 -0.0150158 0.0829322 0.112578	-9.66434 0.217817 0.494671 -0.030201 0.000899455 0.0293363	
1.93	-3.86209 -4.91226 -1.00207 0.412688 1.71555 -18.7086	-14.8178 0.790849 0.0970554 -0.00531488 0.0806646 0.465523	-2.54028 -0.216983 0.0391086 -0.00601332 -0.198434 0.417053	5.08337 0.449897 -0.0830857 0.0102161 0.125915 0.212012	9.20327 -0.640528 -0.0457351 -0.0133738 -0.344572 0.416871	9.34419 -0.924715 -0.115154 0.0149037 0.317233 -0.0086853	8.98918 0.159036 0.0223094 -0.0280207 -0.360269 0.0230638	4.65154 -0.453983 -0.00719784 0.00837133 0.546089 0.196511	2.73513 0.108196 0.240211 -0.0368505 -0.297086 -0.0362606	-1.26433 0.568616 0.0644434 -0.0200454 0.735256 0.358174	-2.1023 -0.404574 0.30728 -0.0531545 -0.25443 0.0334813	-3.57723 0.742142 0.0515677 -0.0444721 0.70338 0.15743	-1.34196 0.0468395 0.276316 -0.0717075 -0.282076 0.230306	0.529484 -0.232836 0.352123 -0.0709983 0.620822 0.334279	3.92012 0.335943 0.592285 -0.0752351 -0.216797 0.238392	6.40139 -0.171268 0.961317 -0.0846287 0.435422 0.471685	-0.350749 -0.947168 1.14644 -0.0373722 -0.317061 0.0997329	-6.11655 -0.0669252 -0.692501 -0.0562576 0.265343 0.364237	-4.05133 -0.605611 -0.240484 -0.00924622 -0.0887956 0.0698678	-2.18363 0.18357 -0.420318 -0.0130932 0.0813734 0.111653	-9.39487 -0.0220638 -0.41874 -0.0288143 0.0185878 0.0661519	
1.94	-3.68872 -4.86197 -1.01705 0.433766 1.78952 -18.3147	-14.5753 0.778893 0.0951499 -0.0019229 0.0715499 0.451764	-2.51959 -0.206227 -0.00715386 -0.00728359 -0.197756 0.388392	5.03117 0.418688 -0.0962249 0.00630222 0.133619 0.180345	9.05428 -0.608701 -0.0249735 -0.00999096 -0.309121 0.381837	9.2066 -0.89765 -0.0596655 0.0169498 0.331426 0.0180537	8.82919 0.167668 0.00359816 -0.0310268 -0.342056 0.015774	4.60071 -0.464078 0.0391148 0.00218832 0.517007 0.179224	2.7326 0.125411 0.280664 -0.0364299 -0.332159 -0.0535237	-1.1812 0.499257 0.0979036 -0.0227142 0.689887 0.389761	-1.92868 -0.398614 0.24604 -0.0584391 -0.234246 0.0336061	-3.55563 0.701953 0.0561145 -0.0491644 0.693451 0.162352	-1.23198 0.0341724 0.256725 -0.0691341 -0.284802 0.208369	0.518303 -0.285434 0.363204 -0.0712691 0.61979 0.358948	4.08895 0.319295 0.596424 -0.0802609 -0.167751 0.243279	6.10241 -0.170713 0.928703 -0.0887228 0.425825 0.477294	-0.500033 -0.909907 1.12006 -0.0354979 -0.359529 0.0864255	-6.07806 -0.0870361 -0.641392 -0.0557384 0.221941 0.372737	-3.92408 -0.575008 -0.204194 -0.0148456 -0.0915817 0.0801439	-2.33556 0.218699 -0.390683 -0.0192918 0.0606366 0.12485	-9.10813 -0.298407 -1.47119 -0.0169824 -0.0683901 0.0699228	
1.95	-3.58687 -4.77636 -1.07385 0.457625 1.89831 -17.888	-14.3684 0.731574 0.0937198 -0.00592024 0.0685767 0.415478	-2.4362 -0.194064 0.0284873 -0.00672781 -0.191441 0.366099	4.99123 0.407323 -0.0772297 0.00745006 0.115437 0.1944	8.87953 -0.59182 -0.0346942 -0.0124125 -0.319822 0.360054	9.05471 -0.851647 -0.074455 0.0115957 0.298172 0.0123882	8.66229 0.140941 0.0397443 -0.0294181 -0.336446 0.00411051	4.55874 -0.447095 0.0436949 0.00109608 0.508924 0.197694	2.74501 0.0953929 0.281363 -0.0390156 -0.287875 -0.0537857	-1.13836 0.47495 0.0975963 -0.026982 0.679767 0.371035	-1.8089 -0.402753 0.284297 -0.056563 -0.222882 0.0188691	-3.46253 0.650375 0.0594035 -0.0507459 0.67035 0.189423	-1.02677 -0.00711422 0.268168 -0.0732251 -0.255293 0.207674	0.456228 -0.263329 0.349966 -0.0753396 0.574353 0.361233	4.18724 0.271291 0.636428 -0.0794836 -0.217036 0.237316	5.96216 -0.212327 0.885617 -0.0886823 0.379911 0.487526	-0.525723 -0.908167 1.10971 -0.040557 -0.315779 0.0989435	-6.17833 -0.0544164 -0.646456 -0.058909 0.234582 0.373151	-3.91696 -0.551493 -0.221252 -0.0137054 -0.0934866 0.0730558	-2.41843 0.204987 -0.380999 -0.0173981 0.0795862 0.118209	-8.8408 -0.515266 -2.32192 -0.0130012 -0.0497278 0.08792	
1.96	-3.58697 -4.72633 -1.08931 0.476858 1.96761 -17.4959	-14.1046 0.73394 0.102172 -0.00180304 0.0561967 0.406928	-2.40653 -0.178415 -0.0324556 -0.00816334 -0.197341 0.350674	4.9319 0.37685 -0.103407 0.00357273 0.136257 0.170243	8.73131 -0.558531 0.00373093 -0.00859571 -0.276777 0.33478	8.92298 -0.834102 -0.00693914 0.0144522 0.319425 0.0521828	8.49244 0.14173 0.010486 -0.0329635 -0.322717 -0.00757893	4.48731 -0.46211 0.0889516 -0.00500421 0.486546 0.177497	2.7044 0.122452 0.331024 -0.0384462 -0.339786 -0.0790184	-1.0678 0.398272 0.126412 -0.0296469 0.622755 0.41323	-1.65682 -0.412474 0.177463 -0.0618063 -0.208982 0.00760387	-3.38505 0.615229 0.0723991 -0.0551081 0.676711 0.188513	-0.854755 -0.00724563 0.260128 -0.0694697 -0.263644 0.176907	0.599632 -0.329349 0.363737 -0.0749825 0.594705 0.389915	4.42806 0.26065 0.668834 -0.083055 -0.147836 0.22973	5.7185 -0.164778 0.828438 -0.0921492 0.402624 0.489237	-0.763205 -0.863168 1.07485 -0.0364068 -0.342891 0.0734783	-6.22738 -0.0866735 -0.609541 -0.056457 0.21657 0.373236	-3.88823 -0.533485 -0.260416 -0.0174531 -0.0816651 0.0718219	-2.51371 0.233252 -0.392651 -0.0224455 0.0855064 0.124969	-8.61907 -0.62896 -2.79828 -0.00556864 -0.105451 0.0768319	
1.97	-3.51254 -4.62083 -1.15884 0.500139 2.08086 -17.0567	-13.8876 0.683166 0.104477 -0.00827726 0.0527656 0.379093	-2.30565 -0.187382 0.021727 -0.00696041 -0.19117 0.331572	4.89914 0.375789 -0.0734182 0.00705231 0.118064 0.194133	8.55128 -0.547939 -0.0138616 -0.012743 -0.300131 0.314559	8.76332 -0.792463 -0.0407337 0.00705727 0.279727 0.0289358	8.31115 0.120807 0.0604005 -0.0297794 -0.322296 -0.0265531	4.43566 -0.44882 0.0796121 -0.00359953 0.495397 0.210848	2.6894 0.0899289 0.319375 -0.0422069 -0.276773 -0.0764231	-1.05166 0.389404 0.116504 -0.0349674 0.621144 0.392346	-1.55701 -0.437431 0.225558 -0.0574353 -0.209466 -0.015054	-3.2011 0.571014 0.0975826 -0.0552404 0.655985 0.224436	-0.566994 -0.0530289 0.291424 -0.0758214 -0.237386 0.184302	0.605836 -0.295376 0.346244 -0.0802765 0.543631 0.386336	4.51224 0.22046 0.728382 -0.0791423 -0.221024 0.210855	5.61466 -0.205859 0.778748 -0.0899098 0.364637 0.4989	-0.874033 -0.860372 1.05025 -0.0426302 -0.277594 0.0881114	-6.46236 -0.0384916 -0.665885 -0.0613067 0.243925 0.375753	-3.96819 -0.527654 -0.335904 -0.0130513 -0.0839784 0.0528748	-2.51149 0.210239 -0.391565 -0.017908 0.112807 0.112731	-8.48508 -0.630412 -2.8832 -0.0108479 -0.039527 0.0950726	
1.98	-3.36268 -4.56574 -1.17389 0.517485 2.13923 -16.6647	-13.6064 0.688606 0.120139 -0.00330968 0.0422593 0.381425	-2.27466 -0.180117 -0.0483621 -0.0084574 -0.199349 0.320069	4.83679 0.34602 -0.0966505 0.0026212 0.139583 0.173031	8.39799 -0.513358 0.0289773 -0.00886482 -0.258852 0.293975	8.62109 -0.781487 0.0244126 0.0106789 0.305898 0.0773718	8.11575 0.125729 0.0353642 -0.0337463 -0.310741 -0.032965	4.3368 -0.473465 0.115901 -0.0102101 0.469024 0.19361	2.62413 0.11328 0.358922 -0.0407522 -0.329497 -0.109769	-0.967848 0.315938 0.158579 -0.036766 0.568373 0.436581	-1.38912 -0.444398 0.122097 -0.0629822 -0.201877 -0.0283842	-3.07784 0.542817 0.124599 -0.0603177 0.652562 0.226477	-0.36774 -0.0482243 0.288114 -0.0714019 -0.260959 0.152357	0.795638 -0.367451 0.36418 -0.0792055 0.571423 0.418189	4.70417 0.2162 0.762392 -0.0825234 -0.146444 0.202399	5.28687 -0.15496 0.726721 -0.0940822 0.389791 0.50406	-1.2357 -0.818584 0.993301 -0.0382168 -0.321724 0.0622673	-6.54943 -0.0794563 -0.65531 -0.059102 0.217569 0.379294	-3.9443 -0.510901 -0.382856 -0.0171036 -0.0681633 0.051106	-2.55312 0.241531 -0.397614 -0.0242442 0.109478 0.124668	-8.66144 -0.409255 -2.24192 -0.00954408 -0.045374 0.0616473	
1.99	-3.30984 -4.46657 -1.23376 0.538394 2.23373 -16.2336	-13.3653 0.640564 0.124616 -0.00748098 0.0413142 0.357052	-2.18394 -0.18097 -0.00876405 -0.00770234 -0.194318 0.299145	4.79028 0.338747 -0.0669646 0.00420623 0.114701 0.181664	8.21754 -0.502155 0.0170074 -0.0117399 -0.277565 0.271358	8.44883 -0.742048 -0.00373006 0.00504268 0.270278 0.0592892	7.91677 0.108315 0.0752864 -0.0316721 -0.302185 -0.0464921	4.26275 -0.457915 0.102621 -0.0102986 0.463889 0.212154	2.59305 0.0778592 0.343124 -0.0428385 -0.270402 -0.104587	-0.929295 0.299698 0.160507 -0.040716 0.565111 0.418289	-1.25189 -0.45687 0.168068 -0.0605928 -0.190888 -0.0357621	-2.86641 0.49442 0.149717 -0.0611828 0.62144 0.251334	-0.0759801 -0.0900622 0.322024 -0.0756846 -0.24354 0.15724	0.831946 -0.343461 0.356914 -0.0827384 0.522262 0.411742	4.77306 0.174297 0.804909 -0.0803481 -0.187953 0.190871	5.08508 -0.196536 0.695537 -0.0923981 0.356334 0.503394	-1.42439 -0.817367 0.951438 -0.0428722 -0.275092 0.0738024	-6.75099 -0.0419375 -0.707644 -0.0625691 0.222212 0.380114	-3.97578 -0.495328 -0.43304 -0.0158482 -0.0686619 0.0454347	-2.5202 0.220119 -0.389103 -0.0222575 0.122149 0.11851	-8.0634 -0.604006 -2.87423 -0.0161389 -0.0960294 0.101276	
2	-3.34829 -4.39977 -1.23705 0.55237 2.26543 -15.8438	-13.0578 0.659585 0.153892 0.000366535 0.0305473 0.386203	-2.15296 -0.174844 -0.115075 -0.00962806 -0.20704 0.303562	4.72122 0.30511 -0.102138 -0.00189405 0.15253 0.164969	8.06246 -0.464881 0.0798005 -0.0064206 -0.225685 0.25881	8.30491 -0.744883 0.0746603 0.0113011 0.31031 0.134589	7.70028 0.109503 0.0296988 -0.037114 -0.292409 -0.0550262	4.14427 -0.493759 0.141069 -0.0184215 0.436246 0.189669	2.52773 0.114996 0.398205 -0.0397752 -0.351245 -0.155234	-0.787657 0.212198 0.211617 -0.0412393 0.50448 0.483142	-1.04002 -0.469059 0.0376513 -0.0674146 -0.188335 -0.0600815	-2.70535 0.478834 0.182721 -0.0674237 0.626846 0.249723	0.115894 -0.0661431 0.320752 -0.0683848 -0.286236 0.110942	1.05806 -0.437309 0.387947 -0.080957 0.563892 0.463507	4.90177 0.17676 0.832216 -0.0852763 -0.111655 0.184006	4.69714 -0.124728 0.586831 -0.0993 0.387298 0.51842	-1.82414 -0.774735 0.879445 -0.0347248 -0.318645 0.0287978	-6.77293 -0.101977 -0.660434 -0.0581915 0.209017 0.37971	-3.91292 -0.482951 -0.495861 -0.0211205 -0.060851 0.0429134	-2.48789 0.25946 -0.412862 -0.0296043 0.134917 0.131023	-7.78419 -0.853103 -3.84801 0.00422442 -0.135313 0.0663729	
2.01	-3.32182 -4.26314 -1.32402 0.573756 2.36711 -15.3878	-12.8211 0.600328 0.171654 -0.00997142 0.0322762 0.368097	-2.01961 -0.21854 -0.0340106 -0.00746289 -0.203081 0.28432	4.70276 0.32846 -0.0436421 0.00524242 0.125712 0.202558	7.86389 -0.475199 0.0417484 -0.0136569 -0.287655 0.236066	8.11839 -0.71241 -0.00760482 0.000294596 0.253737 0.0852796	7.49361 0.103956 0.107542 -0.0317467 -0.309726 -0.0926072	4.11332 -0.481498 0.0957663 -0.0129221 0.469324 0.253314	2.52389 0.0711624 0.369272 -0.0450409 -0.257008 -0.148811	-0.741939 0.238762 0.203096 -0.0484651 0.529216 0.470291	-0.903618 -0.526153 0.117372 -0.0588005 -0.200949 -0.0944234	-2.38104 0.444002 0.241876 -0.0645763 0.629203 0.304718	0.429455 -0.131433 0.37937 -0.0770901 -0.260837 0.117904	0.990383 -0.377333 0.349093 -0.0885076 0.504525 0.449761	4.80166 0.148761 0.899741 -0.0765126 -0.233881 0.137385	4.57486 -0.124438 0.434225 -0.0946343 0.35001 0.5305	-1.99439 -0.705768 0.760686 -0.0423776 -0.230966 0.0413997	-7.04035 -0.0125347 -0.752446 -0.0665426 0.259244 0.392393	-3.98133 -0.497925 -0.608244 -0.0116697 -0.0575906 0.00892203	-2.34988 0.223277 -0.391265 -0.0206105 0.181286 0.1129	-7.67541 -0.789915 -3.67607 -0.00785823 -0.0419375 0.100427	
2.02	-3.22829 -4.19893 -1.32146 0.586187 2.38516 -15.003	-12.5015 0.619335 0.190907 -0.00191317 0.0242604 0.39582	-1.98402 -0.21524 -0.130359 -0.00919434 -0.210991 0.284056	4.63491 0.288895 -0.0654192 -0.00136904 0.152342 0.183727	7.70228 -0.439103 0.0882075 -0.00876367 -0.243064 0.217053	7.96988 -0.712507 0.0541469 0.00687299 0.29754 0.153014	7.27256 0.107816 0.0795397 -0.0366313 -0.292982 -0.0974172	4.00153 -0.516366 0.129671 -0.0211565 0.43803 0.233577	2.47368 0.096987 0.413532 -0.0413585 -0.325538 -0.198355	-0.57533 0.156532 0.263334 -0.0479453 0.478909 0.524542	-0.688507 -0.527307 0.00565359 -0.0653242 -0.197999 -0.114776	-2.23157 0.427332 0.280781 -0.071171 0.623783 0.305664	0.597242 -0.108591 0.376442 -0.06993 -0.303588 0.075289	1.17097 -0.463059 0.368573 -0.0861674 0.546646 0.497331	4.87341 0.152424 0.915479 -0.081115 -0.150536 0.132352	4.15782 0.108223 0.196516 -0.100691 0.381807 0.543806	-2.40858 -0.550963 0.564275 -0.0345247 -0.288855 0.00196277	-7.07298 -0.0743474 -0.749334 -0.0621787 0.234944 0.392331	-3.89243 -0.480468 -0.66159 -0.0164365 -0.0385292 0.00395295	-2.27888 0.258198 -0.396571 -0.0286891 0.173245 0.127096	-7.5556 -0.749248 -3.60234 -0.00166226 -0.100098 0.0664995	
2.03	-3.28781 -4.07915 -1.40405 0.605659 2.47216 -14.5606	-12.2492 0.571261 0.21684 -0.0112592 0.0266504 0.366422	-1.85568 -0.249817 -0.0600642 -0.00728469 -0.210321 0.262815	4.60585 0.312069 -0.007197 0.00505568 0.121959 0.215286	7.49539 -0.450859 0.0549104 -0.0154009 -0.307528 0.19249	7.77289 -0.681041 -0.0271537 -0.00347878 0.238218 0.107549	7.06265 0.10354 0.154406 -0.0319599 -0.313056 -0.132434	3.97742 -0.503464 0.0757029 -0.0162236 0.463729 0.291618	2.4712 0.0455132 0.380683 -0.0457727 -0.234086 -0.192765	-0.511213 0.18082 0.260445 -0.054351 0.507789 0.509448	-0.53491 -0.571686 0.0892927 -0.0574113 -0.203202 -0.143659	-1.91894 0.392583 0.336161 -0.0686529 0.624946 0.359632	0.863833 -0.17218 0.427093 -0.0777118 -0.280228 0.0837613	1.07004 -0.40089 0.3252 -0.0928831 0.497036 0.484211	4.73324 0.12621 0.961878 -0.0727006 -0.257244 0.0860761	3.78134 1.47834 -1.30349 -0.0920429 0.274423 0.475474	-2.53119 -0.398694 0.353703 -0.0402172 -0.205314 0.0113267	-7.26801 0.0138639 -0.840676 -0.0696315 0.277387 0.402907	-3.88451 -0.486143 -0.758589 -0.00774033 -0.037724 -0.027609	-2.09668 0.218983 -0.37481 -0.0198755 0.21229 0.107163	-7.44953 -0.682642 -3.42787 -0.0116966 -0.0190843 0.0923916	
2.04	-3.30924 -4.01475 -1.38295 0.614238 2.46062 -14.1911	-11.8982 0.589523 0.218332 0.00184051 0.0340527 0.414619	-1.83838 -0.237979 -0.154998 -0.00995284 -0.217239 0.257841	4.52385 0.275058 -0.0216619 -0.00641343 0.126357 0.183352	7.33459 -0.437963 0.103763 -0.00911604 -0.276236 0.166296	7.63886 -0.675812 0.0198527 0.00746904 0.299489 0.183917	6.84005 0.114316 0.13194 -0.0390904 -0.287575 -0.137382	3.85399 -0.52128 0.0899782 -0.0281103 0.41873 0.264316	2.4295 0.0364476 0.442455 -0.0385676 -0.316191 -0.255289	-0.286823 0.0943388 0.331935 -0.0499582 0.468189 0.563627	-0.309183 -0.536096 -0.0328241 -0.0674806 -0.180145 -0.147121	-1.84918 0.373589 0.36595 -0.0790035 0.627473 0.372839	0.887653 -0.14438 0.407849 -0.0669437 -0.330289 0.0392816	1.14539 -0.439868 0.300296 -0.0870388 0.538939 0.53617	4.76889 0.158437 0.928595 -0.0804746 -0.163052 0.0912258	4.09049 0.897214 -0.771217 -0.0970922 0.413517 0.602232	-2.79387 -0.517755 0.439896 -0.0293368 -0.281115 -0.0411332	-7.2479 -0.0095336 -0.866899 -0.0620165 0.240168 0.399722	-3.79368 -0.452491 -0.8134 -0.0156852 -0.0133607 -0.0291642	-2.04674 0.225476 -0.360938 -0.0285286 0.185054 0.103347	-7.35524 -0.610498 -3.38794 0.0023051 -0.127123 0.018162	
