# Gnuplot File : forces of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 
4.54	-122257 -19.62 9.49593e-05 -0.000338701 -0.000217518 -9.80985	
4.55	-111139 -19.62 9.0954e-05 -0.000321887 -0.000211419 -9.80985	
4.56	-132449 -19.62 8.6973e-05 -0.000305053 -0.000205309 -9.80986	
4.57	-120413 -19.62 8.30229e-05 -0.0002882 -0.000199192 -9.80986	
4.58	-109464 -19.62 7.911e-05 -0.000271332 -0.000193072 -9.80986	
4.59	-130925 -19.62 7.52401e-05 -0.000254451 -0.000186952 -9.80987	
4.6	-119029 -19.62 7.14186e-05 -0.000237559 -0.000180836 -9.80987	
4.61	-139621 -19.62 6.76508e-05 -0.00022066 -0.000174727 -9.80987	
4.62	-126934 -19.62 6.39413e-05 -0.000203756 -0.000168628 -9.80988	
4.63	-115392 -19.4161 -1.64187 0.033284 1.02434 -9.71635	
4.64	-136319 -18.2121 -6.0361 0.101541 4.0084 -8.97509	
4.65	-123934 -14.5321 -12.4827 0.0278894 8.9807 -6.29766	
4.66	-144084 -12.429 -18.6239 0.0957607 14.1378 -4.46217	
4.67	-130994 -11.2417 -22.4959 0.191911 17.9753 -3.21737	
4.68	-119085 -10.5353 -25.8535 0.294306 21.3099 -2.39625	
4.69	-139675 -9.98833 -28.7894 0.396164 24.2118 -1.79115	
4.7	-126986 -9.61295 -31.0778 0.488897 26.5486 -1.37632	
4.71	-146857 -9.2861 -33.2229 0.575102 28.6406 -1.05703	
4.72	-133515 -9.07292 -34.8938 0.650202 30.3149 -0.850503	
4.73	-121377 -8.85494 -36.6095 0.720836 31.9082 -0.676457	
4.74	-141758 -8.72495 -37.935 0.782734 33.1839 -0.576218	
4.75	-128879 -8.75931 -38.5093 0.826367 33.8898 -0.593066	
4.76	-148578 -8.66219 -39.2899 0.866283 34.5848 -0.575254	
4.77	-135083 -7.87604 -41.4293 0.867436 35.6815 -0.199651	
4.78	-122802 -7.56249 -44.6516 0.912379 38.1314 0.0528452	
4.79	-143054 -7.52975 -44.7667 0.916031 38.6271 0.126995	
4.8	-130056 -7.22285 -44.0991 0.853856 38.4651 0.417564	
4.81	-118231 -7.73724 -43.1155 0.831063 37.8728 0.140906	
4.82	-138898 -8.55164 -42.5328 0.868089 37.3676 -0.460891	
4.83	-126279 -9.3906 -42.2214 0.95343 36.9782 -1.18987	
4.84	-114799 -10.1333 -43.0124 1.10995 37.301 -1.95284	
4.85	-135779 -10.7426 -43.9758 1.30204 37.8474 -2.66496	
4.86	-123444 -11.238 -44.4803 1.48322 38.1851 -3.28213	
4.87	-143638 -11.524 -45.2184 1.65003 38.689 -3.73247	
4.88	-130587 -11.7081 -44.3627 1.73674 38.197 -4.02051	
4.89	-118715 -11.3955 -44.1532 1.76139 37.9996 -3.9116	
4.9	-139337 -11.2642 -42.5519 1.72068 36.8926 -3.80709	
4.91	-126678 -9.71499 -42.4475 1.55179 36.6246 -2.66854	
4.92	-115162 -6.34237 -43.2568 1.16112 37.0275 -0.0367167	
4.93	-136107 -4.64871 -42.3346 0.757848 36.4375 1.75816	
4.94	-123741 -3.77235 -41.4429 0.447399 35.7564 2.9247	
4.95	-143907 -3.16831 -41.0176 0.290426 35.3734 3.73237	
4.96	-130832 -3.19545 -39.7113 0.22222 34.4172 3.98679	
4.97	-118938 -3.22919 -40.0715 0.335546 34.4779 3.98152	
4.98	-139542 -3.18186 -41.6966 0.649025 35.5007 3.81466	
4.99	-126866 -2.65603 -43.3997 1.04795 36.783 3.89113	
5	-146747 -2.80352 -41.7831 1.28985 36.0034 3.71873	
5.01	-133414 1.10107 -41.3396 1.2139 35.7315 6.44772	
5.02	-121284 3.33099 -39.7898 1.00716 34.6944 8.55271	
5.03	-141672 3.91156 -37.9068 0.816718 33.3059 9.59558	
5.04	-128799 3.86287 -35.8367 0.654458 31.68 10.0522	
5.05	-148505 4.17772 -34.6208 0.561395 30.5112 10.5171	
5.06	-135011 5.69218 -33.8079 0.428661 29.6984 11.8174	
5.07	-122734 5.06925 -31.8645 0.327153 28.1865 11.7491	
5.08	-142990 4.74507 -30.2781 0.251647 26.82 11.6721	
5.09	-129998 4.5134 -28.9921 0.182047 25.6449 11.5839	
5.1	-149593 3.98996 -27.5378 0.130919 24.3759 11.2483	
5.11	-136000 3.68895 -26.3504 0.0955726 23.2797 10.9988	
5.12	-123634 3.96609 -25.6889 0.0773119 22.5635 11.1218	
5.13	-143809 4.48632 -25.3 0.0729827 22.1038 11.4611	
5.14	-130745 5.56949 -26.1941 0.123783 22.4598 12.0918	
5.15	-150274 8.43652 -27.3081 0.116438 23.261 14.1584	
5.16	-136619 8.58726 -26.727 0.114422 23.0718 14.6981	
5.17	-124196 8.22347 -25.9386 0.113728 22.6241 14.7275	
5.18	-144320 7.81904 -25.1876 0.113924 22.108 14.579	
5.19	-131206 7.40812 -24.5573 0.114366 21.6164 14.3293	
5.2	-119278 7.61705 -25.4391 0.183658 22.1081 14.3772	
5.21	-139848 7.00623 -24.6775 0.219455 21.6526 13.9436	
5.22	-127141 7.08167 -23.6041 0.165149 20.9043 13.9766	
5.23	-146996 6.00779 -22.3088 0.143017 19.9309 13.2552	
5.24	-133639 6.579 -22.3291 0.220367 19.819 13.5388	
5.25	-121487 4.89155 -20.6442 0.257056 18.6241 12.4176	
5.26	-141855 2.84165 -18.8716 0.272309 17.2229 10.8656	
5.27	-128965 0.870753 -17.1948 0.273453 15.7892 9.21644	
5.28	-148653 -0.971444 -15.6367 0.265578 14.3889 7.57461	
5.29	-135144 -2.67574 -14.2003 0.252208 13.0572 5.99457	
5.3	-122855 -4.2423 -12.8832 0.235757 11.8125 4.50619	
5.31	-143099 -5.67576 -11.6802 0.217936 10.6629 3.1241	
5.32	-130095 -6.98317 -10.5842 0.199745 9.60982 1.85336	
5.33	-118265 -8.17284 -9.58769 0.181852 8.65079 0.693126	
5.34	-138927 -9.25355 -8.68297 0.164688 7.78108 -0.360957	
5.35	-126302 -10.2341 -7.86237 0.148513 6.99476 -1.31517	
5.36	-146233 -11.123 -7.11862 0.133469 6.28538 -2.17674	
5.37	-132944 -11.9283 -6.44486 0.119616 5.64644 -2.95321	
5.38	-120855 -12.6575 -5.83473 0.106959 5.0716 -3.65203	
5.39	-141281 -13.3177 -5.28235 0.0954625 4.55485 -4.28035	
5.4	-128443 -13.9153 -4.78233 0.0850719 4.09058 -4.84491	
5.41	-148179 -14.456 -4.32976 0.0757166 3.67364 -5.35192	
5.42	-134713 -14.9454 -3.92016 0.0673198 3.29929 -5.80709	
5.43	-122463 -15.3882 -3.54946 0.0598027 2.96325 -6.21565	
5.44	-142743 -15.7889 -3.21396 0.053087 2.66162 -6.58231	
5.45	-129771 -16.1515 -2.91031 0.0470976 2.39088 -6.91135	
5.46	-117971 -16.4796 -2.63549 0.0417635 2.14789 -7.20662	
5.47	-138659 -16.7765 -2.38674 0.0370185 1.92977 -7.4716	
5.48	-126059 -17.0452 -2.16158 0.0328016 1.73399 -7.70939	
5.49	-146012 -17.2884 -1.95777 0.029057 1.55824 -7.92281	
5.5	-132743 -17.5085 -1.77327 0.0257341 1.40045 -8.11435	
5.51	-120672 -17.7077 -1.60624 0.0227869 1.25878 -8.28629	
5.52	-141115 -17.888 -1.45502 0.0201741 1.13158 -8.44064	
5.53	-128292 -18.0512 -1.3181 0.0178587 1.01734 -8.57921	
5.54	-116625 -18.199 -1.19413 0.0158075 0.914742 -8.70364	
5.55	-137436 -18.3328 -1.08188 0.0139907 0.822586 -8.81537	
5.56	-124947 -18.4539 -0.980221 0.012382 0.739801 -8.91571	
5.57	-113585 -18.5636 -0.888161 0.0109576 0.665424 -9.00584	
5.58	-134672 -18.6629 -0.804785 0.00969676 0.598595 -9.0868	
5.59	-122435 -18.7529 -0.729271 0.00858072 0.538539 -9.15953	
5.6	-111301 -18.8343 -0.660874 0.00759297 0.484566 -9.22488	
5.61	-132596 -18.9081 -0.598919 0.00671881 0.436052 -9.2836	
5.62	-120547 -18.9749 -0.542796 0.00594524 0.392441 -9.33638	
5.63	-109585 -19.0354 -0.491955 0.0052607 0.353232 -9.38381	
5.64	-131036 -19.0902 -0.445895 0.00465497 0.317977 -9.42645	
5.65	-119129 -19.1398 -0.404164 0.00411899 0.286274 -9.46478	
5.66	-108296 -19.1848 -0.366355 0.00364474 0.257761 -9.49925	
5.67	-129864 -19.2256 -0.332097 0.0032251 0.232114 -9.53024	
5.68	-118064 -19.2625 -0.301054 0.0028538 0.209043 -9.55812	
5.69	-107328 -19.2959 -0.272924 0.00252527 0.188286 -9.58319	
5.7	-128984 -19.3262 -0.247432 0.00223457 0.169609 -9.60574	
5.71	-117264 -19.3537 -0.22433 0.00197736 0.152802 -9.62603	
5.72	-106601 -19.3786 -0.203392 0.00174977 0.137676 -9.64428	
5.73	-128323 -19.4011 -0.184416 0.00154839 0.124061 -9.66071	
5.74	-116663 -19.4216 -0.167216 0.0013702 0.111804 -9.67549	
5.75	-106054 -19.4401 -0.151626 0.00121252 0.10077 -9.6888	
5.76	-127826 -19.4569 -0.137494 0.001073 0.0908342 -9.70078	
5.77	-116211 -19.4721 -0.124684 0.000949543 0.0818871 -9.71156	
5.78	-105644 -19.4859 -0.113071 0.000840296 0.0738291 -9.72127	
5.79	-127453 -19.4984 -0.102543 0.000743623 0.0665712 -9.73001	
5.8	-115872 -19.5097 -0.0929985 0.000658077 0.0600331 -9.73789	
5.81	-105335 -19.52 -0.084345 0.000582376 0.0541428 -9.74498	
5.82	-127172 -19.5293 -0.0764992 0.000515385 0.0488356 -9.75137	
5.83	-115617 -19.5377 -0.0693853 0.000456103 0.0440531 -9.75712	
5.84	-136519 -19.5454 -0.0629349 0.00040364 0.0397431 -9.76231	
5.85	-124114 -19.5523 -0.0570859 0.000357214 0.0358584 -9.76698	
5.86	-112828 -19.5586 -0.0517819 0.000316128 0.0323567 -9.77119	
5.87	-133984 -19.5643 -0.0469722 0.000279767 0.0291999 -9.77498	
5.88	-121809 -19.5695 -0.0426104 0.000247589 0.0263536 -9.7784	
5.89	-142148 -19.5742 -0.0386547 0.000219112 0.0237872 -9.78149	
5.9	-129231 -19.5784 -0.0350672 0.00019391 0.0214728 -9.78427	
5.91	-117479 -19.5823 -0.0318134 0.000171605 0.0193854 -9.78677	
5.92	-138212 -19.5858 -0.0288624 0.000151866 0.0175026 -9.78904	
5.93	-125653 -19.589 -0.0262041 0.000132466 0.0157641 -9.79112	
5.94	-114227 -19.5919 -0.0237645 0.000115796 0.0141991 -9.793	
5.95	-135255 -19.5944 -0.0215829 9.94904e-05 0.0127632 -9.79473	
5.96	-122965 -19.5968 -0.019568 8.58316e-05 0.0114753 -9.79628	
5.97	-111783 -19.599 -0.0177771 7.25321e-05 0.0103004 -9.79769	
5.98	-133034 -19.6009 -0.0161149 6.16479e-05 0.00924916 -9.79895	
5.99	-120946 -19.6027 -0.014643 5.10931e-05 0.00829451 -9.8001	
6	-109948 -19.6043 -0.0132728 4.26484e-05 0.00744204 -9.80112	
6.01	-131365 -19.6057 -0.0120612 3.44883e-05 0.00667019 -9.80205	
6.02	-119429 -19.6071 -0.0109325 2.81095e-05 0.00598231 -9.80287	
6.03	-139984 -19.6083 -0.00993401 2.19652e-05 0.0053605 -9.80362	
6.04	-127264 -19.6094 -0.00900474 1.72823e-05 0.00480747 -9.80428	
6.05	-115691 -19.6103 -0.00818109 1.2785e-05 0.00430784 -9.80488	
6.06	-136587 -19.6112 -0.00745392 8.57827e-06 0.00386011 -9.80541	
6.07	-124175 -19.612 -0.00672753 4.37731e-06 0.00341289 -9.80595	
6.08	-112883 -19.6128 -0.00612193 4.3981e-07 0.00302845 -9.80641	
6.09	-134034 -19.6135 -0.00551691 -3.49119e-06 0.00264444 -9.80687	
6.1	-121855 -19.6141 -0.00498735 -5.96104e-06 0.00233426 -9.80724	
6.11	-110774 -19.6146 -0.00454441 -8.19757e-06 0.00206999 -9.80756	
6.12	-132117 -19.6152 -0.00410168 -1.04292e-05 0.00180594 -9.80787	
6.13	-120112 -19.6156 -0.00374962 -1.23572e-05 0.00159161 -9.80813	
6.14	-109189 -19.616 -0.00339703 -1.42803e-05 0.00137717 -9.80839	
6.15	-130676 -19.6164 -0.00304507 -1.61981e-05 0.00116315 -9.80864	
6.16	-118802 -19.6167 -0.00279168 -1.77881e-05 0.00100335 -9.80884	
6.17	-107999 -19.617 -0.00253724 -1.9373e-05 0.000843196 -9.80903	
6.18	-129594 -19.6173 -0.00228262 -2.09525e-05 0.000683104 -9.80922	
6.19	-117818 -19.6176 -0.00202866 -2.25263e-05 0.000523463 -9.80941	
6.2	-138520 -19.6179 -0.00177614 -2.40942e-05 0.000364652 -9.8096	
6.21	-125933 -19.6181 -0.00163635 -2.53332e-05 0.000266907 -9.80972	
6.22	-114481 -19.6183 -0.00147131 -2.53892e-05 0.000188905 -9.80981	
6.23	-135487 -19.6185 -0.00130676 -2.54414e-05 0.000111224 -9.8099	
6.24	-123176 -19.6187 -0.00114326 -2.54898e-05 3.41187e-05 -9.81	
6.25	-111975 -19.6189 -0.000981327 -2.55343e-05 -4.21676e-05 -9.81009	
6.26	-133208 -19.619 -0.000890949 -2.54389e-05 -8.19236e-05 -9.81013	
6.27	-121104 -19.6191 -0.000800287 -2.534e-05 -0.000121728 -9.81018	
6.28	-141507 -19.6192 -0.000709667 -2.52376e-05 -0.000161428 -9.81023	
6.29	-128648 -19.6193 -0.000619405 -2.51317e-05 -0.00020088 -9.81027	
6.3	-148366 -19.6194 -0.000529803 -2.50223e-05 -0.000239941 -9.81032	
6.31	-134883 -19.6195 -0.00044115 -2.49094e-05 -0.00027848 -9.81036	
6.32	-122617 -19.6196 -0.000353721 -2.4793e-05 -0.000316369 -9.81041	
6.33	-142883 -19.6197 -0.000267775 -2.46731e-05 -0.000353488 -9.81045	
6.34	-129899 -19.6197 -0.000243361 -2.44246e-05 -0.00035906 -9.81046	
6.35	-118087 -19.6198 -0.000218478 -2.4173e-05 -0.000364777 -9.81046	
6.36	-138764 -19.6198 -0.000193239 -2.39184e-05 -0.000370588 -9.81047	
6.37	-126155 -19.6198 -0.000167753 -2.36607e-05 -0.000376443 -9.81048	
6.38	-114683 -19.6198 -0.000142126 -2.34001e-05 -0.000382293 -9.81048	
6.39	-135670 -19.6199 -0.000116462 -2.31365e-05 -0.000388093 -9.81049	
6.4	-123342 -19.6199 -9.086e-05 -2.287e-05 -0.000393798 -9.8105	
6.41	-143542 -19.6199 -6.54148e-05 -2.26006e-05 -0.000399363 -9.8105	
6.42	-130498 -19.62 -4.02179e-05 -2.23283e-05 -0.000404749 -9.81051	
6.43	-118631 -19.62 -1.53563e-05 -2.20533e-05 -0.000409915 -9.81051	
6.44	-139259 -19.62 9.08738e-06 -2.17755e-05 -0.000414825 -9.81052	
6.45	-126605 -19.62 3.3035e-05 -2.14949e-05 -0.000419444 -9.81052	
6.46	-115092 -19.6201 5.6413e-05 -2.12117e-05 -0.000423739 -9.81053	
6.47	-136042 -19.6201 7.91527e-05 -2.09258e-05 -0.000427678 -9.81053	
6.48	-123680 -19.6201 0.00010119 -2.06373e-05 -0.000431235 -9.81054	
6.49	-112433 -19.6202 0.000122466 -2.03462e-05 -0.000434382 -9.81054	
6.5	-133625 -19.6202 0.000142925 -2.00526e-05 -0.000437095 -9.81054	
6.51	-121483 -19.6202 0.000162519 -1.97565e-05 -0.000439353 -9.81055	
6.52	-110436 -19.6202 0.000181202 -1.9458e-05 -0.000441136 -9.81055	
6.53	-131809 -19.6202 0.000198934 -1.91571e-05 -0.000442428 -9.81055	
6.54	-119832 -19.6203 0.000215681 -1.88538e-05 -0.000443212 -9.81055	
6.55	-108935 -19.6203 0.000231411 -1.85483e-05 -0.000443475 -9.81055	
6.56	-99029.3 -19.6203 0.000246098 -1.82404e-05 -0.000443209 -9.81055	
6.57	-90024 -19.6203 0.000259722 -1.79304e-05 -0.000442403 -9.81055	
6.58	-81837.7 -19.6203 0.000272265 -1.76181e-05 -0.000441051 -9.81054	
6.59	-74395.8 -19.6203 0.000283715 -1.73038e-05 -0.000439148 -9.81054	
6.6	-67630.6 -19.6204 0.000294062 -1.69874e-05 -0.000436693 -9.81054	
6.61	-61480.6 -19.6204 0.000303303 -1.66689e-05 -0.000433684 -9.81053	
6.62	-55889.8 -19.6204 0.000311437 -1.63485e-05 -0.000430123 -9.81053	
6.63	-50807.5 -19.6204 0.000318468 -1.60262e-05 -0.000426012 -9.81052	
6.64	-46187.3 -19.6204 0.000324403 -1.57019e-05 -0.000421357 -9.81052	
6.65	-41987.3 -19.6204 0.000329251 -1.53759e-05 -0.000416163 -9.81051	
6.66	-38169.1 -19.6204 0.000333028 -1.5048e-05 -0.000410438 -9.8105	
6.67	-34698.2 -19.6204 0.000335749 -1.47185e-05 -0.000404192 -9.8105	
6.68	-31542.9 -19.6204 0.000337436 -1.43873e-05 -0.000397435 -9.81049	
6.69	-28674.6 -19.6204 0.00033811 -1.40544e-05 -0.00039018 -9.81048	
6.7	-26067 -19.6204 0.000337797 -1.372e-05 -0.000382439 -9.81047	
6.71	-23696.6 -19.6204 0.000336525 -1.3384e-05 -0.000374226 -9.81046	
6.72	-21541.8 -19.6204 0.000334324 -1.30466e-05 -0.000365558 -9.81045	
6.73	-19582.9 -19.6204 0.000331225 -1.27078e-05 -0.000356451 -9.81044	
6.74	-17802.1 -19.6204 0.000327264 -1.23676e-05 -0.000346921 -9.81042	
6.75	-16183.3 -19.6204 0.000322474 -1.20262e-05 -0.000336987 -9.81041	
6.76	-14711.6 -19.6204 0.000316895 -1.16834e-05 -0.000326667 -9.8104	
6.77	-13373.8 -19.6204 0.000310563 -1.13395e-05 -0.00031598 -9.81039	
6.78	-12157.7 -19.6204 0.000303519 -1.09944e-05 -0.000304947 -9.81037	
6.79	-11052.1 -19.6204 0.000295803 -1.06483e-05 -0.000293588 -9.81036	
6.8	-10047.1 -19.6203 0.000287456 -1.03011e-05 -0.000281923 -9.81034	
6.81	-9133.46 -19.6203 0.000278521 -9.95294e-06 -0.000269973 -9.81033	
6.82	-8302.91 -19.6203 0.000269039 -9.60385e-06 -0.000257759 -9.81031	
6.83	-7547.88 -19.6203 0.000259053 -9.25389e-06 -0.000245303 -9.8103	
6.84	-6861.51 -19.6203 0.000248607 -8.90312e-06 -0.000232626 -9.81028	
6.85	-6237.56 -19.6203 0.000237742 -8.55159e-06 -0.000219748 -9.81027	
6.86	-5670.35 -19.6203 0.000226502 -8.19935e-06 -0.000206692 -9.81025	
6.87	-5154.71 -19.6203 0.000214928 -7.84646e-06 -0.000193479 -9.81024	
6.88	-4685.97 -19.6202 0.000203063 -7.49298e-06 -0.000180128 -9.81022	
6.89	-4259.85 -19.6202 0.000190947 -7.13896e-06 -0.000166662 -9.8102	
6.9	-3872.48 -19.6202 0.000178622 -6.78446e-06 -0.000153099 -9.81019	
6.91	-3520.33 -19.6202 0.000166127 -6.42952e-06 -0.00013946 -9.81017	
6.92	-3200.21 -19.6202 0.000153501 -6.07421e-06 -0.000125765 -9.81015	
6.93	-2909.2 -19.6202 0.000140783 -5.71858e-06 -0.000112032 -9.81014	
6.94	-2644.65 -19.6202 0.000128008 -5.36268e-06 -9.82805e-05 -9.81012	
6.95	-2404.16 -19.6201 0.000115212 -5.00656e-06 -8.45276e-05 -9.8101	
6.96	-2185.54 -19.6201 0.00010243 -4.65029e-06 -7.07909e-05 -9.81009	
6.97	-1986.8 -19.6201 8.96957e-05 -4.29392e-06 -5.70873e-05 -9.81007	
6.98	-1806.13 -19.6201 7.70396e-05 -3.93749e-06 -4.34328e-05 -9.81005	
6.99	-1641.89 -19.6201 6.44924e-05 -3.58107e-06 -2.98429e-05 -9.81004	
7	-1492.58 -19.6201 5.20829e-05 -3.2247e-06 -1.63323e-05 -9.81002	
7.01	-1356.85 -19.62 3.98383e-05 -2.86845e-06 -2.91497e-06 -9.81	
7.02	-1233.47 -19.62 2.77843e-05 -2.51235e-06 1.03957e-05 -9.80999	
7.03	-1121.3 -19.62 1.59451e-05 -2.15647e-06 2.35873e-05 -9.80997	
7.04	-1019.34 -19.62 4.34316e-06 -1.80086e-06 3.66478e-05 -9.80996	
7.05	-926.642 -19.62 -7.00068e-06 -1.44557e-06 4.95664e-05 -9.80994	
7.06	-842.378 -19.62 -1.80671e-05 -1.09066e-06 6.23327e-05 -9.80992	
7.07	-765.776 -19.62 -2.88386e-05 -7.36163e-07 7.49373e-05 -9.80991	
7.08	-696.14 -19.62 -3.92992e-05 -3.82146e-07 8.73713e-05 -9.80989	
7.09	-632.837 -19.6199 -4.94344e-05 -2.86564e-08 9.96269e-05 -9.80988	
7.1	-575.289 -19.6199 -5.92315e-05 3.24255e-07 0.000111697 -9.80986	
7.11	-522.975 -19.6199 -6.86794e-05 6.76537e-07 0.000123574 -9.80985	
7.12	-475.419 -19.6199 -7.77685e-05 1.02814e-06 0.000135254 -9.80983	
7.13	-432.186 -19.6199 -8.64908e-05 1.37901e-06 0.000146731 -9.80982	
7.14	-392.885 -19.6199 -9.48396e-05 1.7291e-06 0.000158001 -9.80981	
7.15	-357.158 -19.6199 -0.00010281 2.07837e-06 0.00016906 -9.80979	
7.16	-324.68 -19.6199 -0.000110398 2.42675e-06 0.000179905 -9.80978	
7.17	-295.155 -19.6199 -0.000117602 2.77421e-06 0.000190533 -9.80977	
7.18	-268.315 -19.6198 -0.000124421 3.12069e-06 0.000200945 -9.80975	
7.19	-243.916 -19.6198 -0.000130854 3.46615e-06 0.000211137 -9.80974	
7.2	-221.735 -19.6198 -0.000136904 3.81053e-06 0.00022111 -9.80973	
7.21	-201.572 -19.6198 -0.000142574 4.15379e-06 0.000230865 -9.80972	
7.22	-183.242 -19.6198 -0.000147868 4.49589e-06 0.0002404 -9.80971	
7.23	-166.579 -19.6198 -0.000152789 4.83677e-06 0.000249718 -9.80969	
7.24	-151.431 -19.6198 -0.000157346 5.17638e-06 0.000258821 -9.80968	
7.25	-137.661 -19.6198 -0.000161543 5.51469e-06 0.00026771 -9.80967	
7.26	-125.142 -19.6198 -0.00016539 5.85165e-06 0.000276388 -9.80966	
7.27	-113.762 -19.6198 -0.000168895 6.1872e-06 0.000284858 -9.80965	
7.28	-103.417 -19.6198 -0.000172067 6.52131e-06 0.000293122 -9.80964	
7.29	-94.0132 -19.6198 -0.000174917 6.85393e-06 0.000301186 -9.80963	
7.3	-85.4641 -19.6198 -0.000177456 7.18501e-06 0.000309052 -9.80962	
7.31	-77.6924 -19.6198 -0.000179694 7.51451e-06 0.000316724 -9.80961	
7.32	-70.6274 -19.6198 -0.000181643 7.84238e-06 0.000324208 -9.8096	
7.33	-64.2049 -19.6198 -0.000183317 8.16859e-06 0.000331508 -9.80959	
7.34	-58.3664 -19.6198 -0.000184728 8.49309e-06 0.000338629 -9.80958	
7.35	-53.0589 -19.6198 -0.000185888 8.81583e-06 0.000345575 -9.80957	
7.36	-48.234 -19.6198 -0.000186812 9.13677e-06 0.000352352 -9.80957	
7.37	-43.8478 -19.6198 -0.000187512 9.45587e-06 0.000358966 -9.80956	
7.38	-39.8605 -19.6198 -0.000188002 9.77309e-06 0.000365421 -9.80955	
7.39	-36.2358 -19.6198 -0.000188297 1.00884e-05 0.000371723 -9.80954	
7.4	-32.9407 -19.6198 -0.00018841 1.04017e-05 0.000377878 -9.80953	
7.41	-29.9452 -19.6198 -0.000188354 1.0713e-05 0.00038389 -9.80953	
7.42	-27.2221 -19.6198 -0.000188145 1.10223e-05 0.000389766 -9.80952	
7.43	-24.7467 -19.6198 -0.000187795 1.13295e-05 0.000395511 -9.80951	
7.44	-22.4963 -19.6198 -0.000187318 1.16346e-05 0.00040113 -9.80951	
7.45	-20.4506 -19.6198 -0.000186728 1.19374e-05 0.000406629 -9.8095	
7.46	-18.5909 -19.6198 -0.000186037 1.22381e-05 0.000412013 -9.80949	
7.47	-16.9004 -19.6198 -0.000185259 1.25366e-05 0.000417286 -9.80948	
7.48	-15.3635 -19.6198 -0.000184406 1.28327e-05 0.000422454 -9.80948	
7.49	-13.9665 -19.6198 -0.00018349 1.31265e-05 0.000427523 -9.80947	
7.5	-12.6964 -19.6198 -0.000182524 1.3418e-05 0.000432495 -9.80947	
7.51	-11.5419 -19.6198 -0.000181519 1.37071e-05 0.000437377 -9.80946	
7.52	-10.4923 -19.6198 -0.000180487 1.39937e-05 0.000442172 -9.80945	
7.53	-9.53818 -19.6198 -0.000179436 1.42779e-05 0.000446885 -9.80945	
7.54	-8.67083 -19.6198 -0.000178379 1.45595e-05 0.000451519 -9.80944	
7.55	-7.88234 -19.6198 -0.000177325 1.48386e-05 0.000456078 -9.80944	
7.56	-7.16556 -19.6198 -0.000176283 1.51152e-05 0.000460567 -9.80943	
7.57	-6.51396 -19.6198 -0.000175262 1.53891e-05 0.000464987 -9.80942	
7.58	-5.92161 -19.6198 -0.000174269 1.56603e-05 0.000469343 -9.80942	
7.59	-5.38313 -19.6198 -0.000173314 1.59289e-05 0.000473637 -9.80941	
7.6	-4.89361 -19.6198 -0.000172402 1.61947e-05 0.000477872 -9.80941	
7.61	-4.44861 -19.6198 -0.000171541 1.64578e-05 0.00048205 -9.8094	
7.62	-4.04408 -19.6198 -0.000170737 1.67182e-05 0.000486173 -9.8094	
7.63	-3.67633 -19.6198 -0.000169994 1.69757e-05 0.000490244 -9.80939	
7.64	-3.34202 -19.6198 -0.000169319 1.72303e-05 0.000494263 -9.80939	
7.65	-3.03811 -19.6198 -0.000168715 1.74821e-05 0.000498233 -9.80938	
7.66	-2.76184 -19.6198 -0.000168187 1.77309e-05 0.000502155 -9.80938	
7.67	-2.51069 -19.6198 -0.000167738 1.79768e-05 0.000506029 -9.80937	
7.68	-2.28238 -19.6198 -0.000167371 1.82197e-05 0.000509857 -9.80937	
7.69	-2.07484 -19.6198 -0.000167087 1.84596e-05 0.000513639 -9.80936	
7.7	-1.88616 -19.6198 -0.00016689 1.86965e-05 0.000517375 -9.80936	
7.71	-1.71464 -19.6198 -0.00016678 1.89303e-05 0.000521065 -9.80935	
7.72	-1.55872 -19.6198 -0.000166758 1.9161e-05 0.00052471 -9.80935	
7.73	-1.41698 -19.6198 -0.000166824 1.93886e-05 0.000528309 -9.80935	
7.74	-1.28813 -19.6198 -0.000166979 1.9613e-05 0.000531861 -9.80934	
7.75	-1.17099 -19.6198 -0.000167222 1.98343e-05 0.000535366 -9.80934	
7.76	-1.06451 -19.6198 -0.000167552 2.00523e-05 0.000538823 -9.80933	
7.77	-0.967706 -19.6198 -0.000167969 2.02672e-05 0.000542231 -9.80933	
7.78	-0.879708 -19.6198 -0.000168469 2.04787e-05 0.000545589 -9.80932	
7.79	-0.799712 -19.6198 -0.000169052 2.0687e-05 0.000548896 -9.80932	
7.8	-0.726991 -19.6198 -0.000169714 2.08919e-05 0.000552149 -9.80932	
7.81	-0.660882 -19.6198 -0.000170454 2.10935e-05 0.000555348 -9.80931	
7.82	-0.600786 -19.6198 -0.000171269 2.12918e-05 0.000558491 -9.80931	
7.83	-0.546154 -19.6198 -0.000172154 2.14867e-05 0.000561576 -9.8093	
7.84	-0.49649 -19.6198 -0.000173107 2.16781e-05 0.000564601 -9.8093	
7.85	-0.451343 -19.6198 -0.000174124 2.18662e-05 0.000567564 -9.8093	
7.86	-0.410301 -19.6198 -0.000175201 2.20508e-05 0.000570463 -9.80929	
7.87	-0.372991 -19.6198 -0.000176334 2.22319e-05 0.000573295 -9.80929	
7.88	-0.339074 -19.6198 -0.000177518 2.24095e-05 0.000576059 -9.80929	
7.89	-0.308242 -19.6198 -0.00017875 2.25836e-05 0.000578753 -9.80928	
7.9	-0.280214 -19.6198 -0.000180025 2.27541e-05 0.000581374 -9.80928	
7.91	-0.254734 -19.6198 -0.000181337 2.29211e-05 0.000583919 -9.80928	
